dbn,school_name,grade,year,demographic_category,demographic_variable,num_total_days,num_days_absent,num_days_present,percent_attendance,num_chronically_absent,percent_chronically_absent
12X521,The Metropolitan Soundview High School,All Grades,2016-17,SWD Status,SWD,15131,4530,10601,70.1,70,70
12X521,The Metropolitan Soundview High School,All Grades,2017-18,SWD Status,Not SWD,51765,9228,42537,82.2,175,52.7
12X521,The Metropolitan Soundview High School,All Grades,2017-18,SWD Status,SWD,16305,4362,11943,73.2,78,69.6
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Ethnicity,Asian,2254,343,1911,84.8,8,57.1
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Ethnicity,Black,16528,3690,12838,77.7,60,54.1
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Ethnicity,Hispanic,44872,9316,35556,79.2,170,56.9
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Ethnicity,Other,789,0,0,0,0,0
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Ethnicity,White,1127,0,0,0,0,0
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Ethnicity,Asian,2460,386,2074,84.3,7,46.7
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Ethnicity,Black,15099,3083,12016,79.6,51,52
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Ethnicity,Hispanic,48477,9783,38694,79.8,188,59.1
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Ethnicity,Other,820,0,0,0,0,0
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Ethnicity,White,1214,0,0,0,0,0
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Gender,Female,30720,6366,24354,79.3,122,59.5
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Gender,Male,34850,7361,27489,78.9,121,52.4
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Gender,Female,31744,6702,25042,78.9,118,57.6
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Gender,Male,36326,6888,29438,81,135,56.5
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Poverty,Not Poverty,1821,356,1465,80.5,5,41.7
12X521,The Metropolitan Soundview High School,All Grades,2016-17,Poverty,Poverty,63749,13371,50378,79,238,56.1
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Poverty,Not Poverty,2132,256,1876,88,5,38.5
12X521,The Metropolitan Soundview High School,All Grades,2017-18,Poverty,Poverty,65938,13334,52604,79.8,248,57.5
12X521,The Metropolitan Soundview High School,All Grades,2016-17,ELL Status,ELL,9635,2190,7445,77.3,38,59.4
12X521,The Metropolitan Soundview High School,All Grades,2016-17,ELL Status,Not ELL,55935,11537,44398,79.4,205,55.1
12X521,The Metropolitan Soundview High School,All Grades,2017-18,ELL Status,ELL,9196,2169,7027,76.4,40,61.5
12X521,The Metropolitan Soundview High School,All Grades,2017-18,ELL Status,Not ELL,58874,11421,47453,80.6,213,56.2
27Q262,Channel View School for Research,All Grades,2016-17,All Students,All Students,134392,11910,122482,91.1,238,29.2
27Q262,Channel View School for Research,All Grades,2017-18,All Students,All Students,150261,14124,136137,90.6,287,31.9
27Q262,Channel View School for Research,All Grades,2016-17,SWD Status,Not SWD,116548,9907,106641,91.5,200,28.4
27Q262,Channel View School for Research,All Grades,2016-17,SWD Status,SWD,17844,2003,15841,88.8,38,34.2
27Q262,Channel View School for Research,All Grades,2017-18,SWD Status,Not SWD,131167,11955,119212,90.9,241,30.8
27Q262,Channel View School for Research,All Grades,2017-18,SWD Status,SWD,19094,2169,16925,88.6,46,39.3
27Q262,Channel View School for Research,All Grades,2016-17,Ethnicity,Asian,11756,818,10938,93,18,25.7
27Q262,Channel View School for Research,All Grades,2016-17,Ethnicity,Black,59197,5191,54006,91.2,102,28.5
27Q262,Channel View School for Research,All Grades,2016-17,Ethnicity,Hispanic,43677,4221,39456,90.3,81,30.5
27Q262,Channel View School for Research,All Grades,2016-17,Ethnicity,Other,1877,79,1798,95.8,2,18.2
27Q262,Channel View School for Research,All Grades,2016-17,Ethnicity,White,17885,1601,16284,91,35,32.1
27Q262,Channel View School for Research,All Grades,2017-18,Ethnicity,Asian,13277,1083,12194,91.8,24,30.8
27Q262,Channel View School for Research,All Grades,2017-18,Ethnicity,Black,64081,5642,58439,91.2,120,31.2
27Q262,Channel View School for Research,All Grades,2017-18,Ethnicity,Hispanic,51602,5212,46390,89.9,91,29.5
27Q262,Channel View School for Research,All Grades,2017-18,Ethnicity,Other,3122,211,2911,93.2,3,16.7
27Q262,Channel View School for Research,All Grades,2017-18,Ethnicity,White,18179,1976,16203,89.1,49,44.5
27Q262,Channel View School for Research,All Grades,2016-17,Gender,Female,68101,5901,62200,91.3,127,31
27Q262,Channel View School for Research,All Grades,2016-17,Gender,Male,66291,6009,60282,90.9,111,27.5
27Q262,Channel View School for Research,All Grades,2017-18,Gender,Female,80182,7136,73046,91.1,152,31.7
27Q262,Channel View School for Research,All Grades,2017-18,Gender,Male,70079,6988,63091,90,135,32.2
27Q262,Channel View School for Research,All Grades,2016-17,Poverty,Not Poverty,33794,3389,30405,90,66,31.9
27Q262,Channel View School for Research,All Grades,2016-17,Poverty,Poverty,100598,8521,92077,91.5,172,28.3
27Q262,Channel View School for Research,All Grades,2017-18,Poverty,Not Poverty,39690,3258,36432,91.8,74,31
27Q262,Channel View School for Research,All Grades,2017-18,Poverty,Poverty,110571,10866,99705,90.2,213,32.3
27Q262,Channel View School for Research,All Grades,2016-17,ELL Status,ELL,2715,445,2270,83.6,7,41.2
27Q262,Channel View School for Research,All Grades,2016-17,ELL Status,Not ELL,131677,11465,120212,91.3,231,29
27Q262,Channel View School for Research,All Grades,2017-18,ELL Status,ELL,3039,365,2674,88,9,47.4
27Q262,Channel View School for Research,All Grades,2017-18,ELL Status,Not ELL,147222,13759,133463,90.7,278,31.6
02M393,Business Of Sports School,All Grades,2016-17,All Students,All Students,71604,11184,60420,84.4,242,53
02M393,Business Of Sports School,All Grades,2017-18,All Students,All Students,69407,11240,58167,83.8,246,55.2
02M393,Business Of Sports School,All Grades,2016-17,SWD Status,Not SWD,53745,8324,45421,84.5,180,52.3
02M393,Business Of Sports School,All Grades,2016-17,SWD Status,SWD,17859,2860,14999,84,62,54.9
02M393,Business Of Sports School,All Grades,2017-18,SWD Status,Not SWD,51721,8342,43379,83.9,186,56.2
02M393,Business Of Sports School,All Grades,2017-18,SWD Status,SWD,17686,2898,14788,83.6,60,52.2
02M393,Business Of Sports School,All Grades,2016-17,Ethnicity,Asian,1467,148,1319,89.9,5,55.6
02M393,Business Of Sports School,All Grades,2016-17,Ethnicity,Black,22676,3011,19665,86.7,62,43.1
02M393,Business Of Sports School,All Grades,2016-17,Ethnicity,Hispanic,44802,7500,37302,83.3,164,57.1
02M393,Business Of Sports School,All Grades,2016-17,Ethnicity,Other,1146,120,1026,89.5,2,28.6
02M393,Business Of Sports School,All Grades,2016-17,Ethnicity,White,1513,405,1108,73.2,9,90
02M393,Business Of Sports School,All Grades,2017-18,Ethnicity,Asian,1065,90,975,91.5,2,28.6
02M393,Business Of Sports School,All Grades,2017-18,Ethnicity,Black,23060,3266,19794,85.8,75,51
02M393,Business Of Sports School,All Grades,2017-18,Ethnicity,Hispanic,42469,7297,35172,82.8,159,58.2
02M393,Business Of Sports School,All Grades,2017-18,Ethnicity,Other,1027,173,854,83.2,3,42.9
02M393,Business Of Sports School,All Grades,2017-18,Ethnicity,White,1786,414,1372,76.8,7,58.3
02M393,Business Of Sports School,All Grades,2016-17,Gender,Female,27530,4521,23009,83.6,96,54.9
02M393,Business Of Sports School,All Grades,2016-17,Gender,Male,44074,6663,37411,84.9,146,51.8
02M393,Business Of Sports School,All Grades,2017-18,Gender,Female,29333,5258,24075,82.1,117,61.9
02M393,Business Of Sports School,All Grades,2017-18,Gender,Male,40074,5982,34092,85.1,129,50.2
02M393,Business Of Sports School,All Grades,2016-17,Poverty,Not Poverty,24393,3269,21124,86.6,70,45.2
02M393,Business Of Sports School,All Grades,2016-17,Poverty,Poverty,47211,7915,39296,83.2,172,57
02M393,Business Of Sports School,All Grades,2017-18,Poverty,Not Poverty,17628,2674,14954,84.8,54,47.8
02M393,Business Of Sports School,All Grades,2017-18,Poverty,Poverty,51779,8566,43213,83.5,192,57.7
02M393,Business Of Sports School,All Grades,2016-17,ELL Status,ELL,5983,1100,4883,81.6,21,55.3
02M393,Business Of Sports School,All Grades,2016-17,ELL Status,Not ELL,65621,10084,55537,84.6,221,52.7
02M393,Business Of Sports School,All Grades,2017-18,ELL Status,ELL,5551,1105,4446,80.1,20,54.1
02M393,Business Of Sports School,All Grades,2017-18,ELL Status,Not ELL,63856,10135,53721,84.1,226,55.3
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,All Students,All Students,64259,1065,63194,98.3,10,2.5
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,All Students,All Students,64377,1024,63353,98.4,9,2.3
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,SWD Status,Not SWD,62477,1052,61425,98.3,10,2.6
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,SWD Status,SWD,1782,13,1769,99.3,0,0
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,SWD Status,Not SWD,62338,998,61340,98.4,8,2.1
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,SWD Status,SWD,2039,26,2013,98.7,1,7.7
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Ethnicity,Asian,54217,700,53517,98.7,5,1.5
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Ethnicity,Black,2754,76,2678,97.2,2,11.8
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Ethnicity,Hispanic,4048,146,3902,96.4,1,4
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Ethnicity,Other,972,41,931,95.8,1,16.7
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Ethnicity,White,2268,102,2166,95.5,1,7.1
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Ethnicity,Asian,57042,724,56318,98.7,8,2.3
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Ethnicity,Black,1956,71,1885,96.4,0,0
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Ethnicity,Hispanic,2934,104,2830,96.5,1,5.6
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Ethnicity,Other,1141,64,1077,94.4,0,0
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Ethnicity,White,1304,61,1243,95.3,0,0
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Gender,Female,38686,673,38013,98.3,5,2.1
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Gender,Male,25573,392,25181,98.5,5,3.1
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Gender,Female,39594,755,38839,98.1,7,2.9
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Gender,Male,24783,269,24514,98.9,2,1.3
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Poverty,Not Poverty,9394,190,9204,98,1,1.7
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,Poverty,Poverty,54865,875,53990,98.4,9,2.6
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Poverty,Not Poverty,7381,184,7197,97.5,1,2.2
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,Poverty,Poverty,56996,840,56156,98.5,8,2.3
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,ELL Status,ELL,7575,109,7466,98.6,2,4
02M545,High School for Dual Language and Asian Studies,All Grades,2016-17,ELL Status,Not ELL,56684,956,55728,98.3,8,2.3
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,ELL Status,ELL,8413,60,8353,99.3,0,0
02M545,High School for Dual Language and Asian Studies,All Grades,2017-18,ELL Status,Not ELL,55964,964,55000,98.3,9,2.6
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,All Students,All Students,63833,11656,52177,81.7,234,53.8
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,All Students,All Students,65307,13004,52303,80.1,236,54.5
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,SWD Status,Not SWD,48904,8332,40572,83,182,54.2
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,SWD Status,SWD,14929,3324,11605,77.7,52,52.5
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,SWD Status,Not SWD,48893,9221,39672,81.1,179,55.1
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,SWD Status,SWD,16414,3783,12631,77,57,52.8
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Ethnicity,Asian,2543,281,2262,89,6,33.3
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Ethnicity,Black,18556,2961,15595,84,60,49.6
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Ethnicity,Hispanic,40236,7887,32349,80.4,162,58.3
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Ethnicity,Other,1114,126,988,88.7,1,12.5
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Ethnicity,White,1384,401,983,71,5,50
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Ethnicity,Asian,2117,214,1903,89.9,5,35.7
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Ethnicity,Black,18434,3205,15229,82.6,61,49.6
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Ethnicity,Hispanic,41944,9120,32824,78.3,162,58.5
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Ethnicity,Other,1210,106,1104,91.2,3,37.5
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Ethnicity,White,1602,359,1243,77.6,5,45.5
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Gender,Female,8931,1600,7331,82.1,39,58.2
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Gender,Male,54902,10056,44846,81.7,195,53
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Gender,Female,10491,2224,8267,78.8,43,59.7
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Gender,Male,54816,10780,44036,80.3,193,53.5
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Poverty,Not Poverty,3926,955,2971,75.7,20,62.5
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,Poverty,Poverty,59907,10701,49206,82.1,214,53.1
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Poverty,Not Poverty,5411,895,4516,83.5,18,50
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,Poverty,Poverty,59896,12109,47787,79.8,218,54.9
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,ELL Status,ELL,9015,1382,7633,84.7,35,52.2
10X213,Bronx Engineering and Technology Academy,All Grades,2016-17,ELL Status,Not ELL,54818,10274,44544,81.3,199,54.1
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,ELL Status,ELL,10497,2198,8299,79.1,37,52.1
10X213,Bronx Engineering and Technology Academy,All Grades,2017-18,ELL Status,Not ELL,54810,10806,44004,80.3,199,55
17K524,International High School at Prospect Heights,All Grades,2016-17,All Students,All Students,65850,7682,58168,88.3,131,31.4
17K524,International High School at Prospect Heights,All Grades,2017-18,All Students,All Students,65201,7309,57892,88.8,131,31.6
17K524,International High School at Prospect Heights,All Grades,2016-17,SWD Status,Not SWD,61922,7039,54883,88.6,124,31.6
17K524,International High School at Prospect Heights,All Grades,2016-17,SWD Status,SWD,3928,643,3285,83.6,7,29.2
17K524,International High School at Prospect Heights,All Grades,2017-18,SWD Status,Not SWD,61848,6906,54942,88.8,121,30.9
17K524,International High School at Prospect Heights,All Grades,2017-18,SWD Status,SWD,3353,403,2950,88,10,45.5
17K524,International High School at Prospect Heights,All Grades,2016-17,Ethnicity,Asian,12057,1237,10820,89.7,20,26.7
17K524,International High School at Prospect Heights,All Grades,2016-17,Ethnicity,Black,14803,943,13860,93.6,12,12.9
17K524,International High School at Prospect Heights,All Grades,2016-17,Ethnicity,Hispanic,30256,4619,25637,84.7,84,43.8
17K524,International High School at Prospect Heights,All Grades,2016-17,Ethnicity,Other,652,0,0,0,0,0
17K524,International High School at Prospect Heights,All Grades,2016-17,Ethnicity,White,8082,0,0,0,0,0
17K524,International High School at Prospect Heights,All Grades,2017-18,Ethnicity,Asian,11361,1054,10307,90.7,17,24.3
17K524,International High School at Prospect Heights,All Grades,2017-18,Ethnicity,Black,15654,1070,14584,93.2,15,15.5
17K524,International High School at Prospect Heights,All Grades,2017-18,Ethnicity,Hispanic,29831,4368,25463,85.4,82,42.1
17K524,International High School at Prospect Heights,All Grades,2017-18,Ethnicity,Other,1148,72,1076,93.7,1,14.3
17K524,International High School at Prospect Heights,All Grades,2017-18,Ethnicity,White,7207,745,6462,89.7,16,35.6
17K524,International High School at Prospect Heights,All Grades,2016-17,Gender,Female,26554,3069,23485,88.4,58,34.5
17K524,International High School at Prospect Heights,All Grades,2016-17,Gender,Male,39296,4613,34683,88.3,73,29.3
17K524,International High School at Prospect Heights,All Grades,2017-18,Gender,Female,27132,3164,23968,88.3,55,31.6
17K524,International High School at Prospect Heights,All Grades,2017-18,Gender,Male,38069,4145,33924,89.1,76,31.7
17K524,International High School at Prospect Heights,All Grades,2016-17,Poverty,Not Poverty,30740,3810,26930,87.6,65,33.2
17K524,International High School at Prospect Heights,All Grades,2016-17,Poverty,Poverty,35110,3872,31238,89,66,29.9
17K524,International High School at Prospect Heights,All Grades,2017-18,Poverty,Not Poverty,10820,1513,9307,86,28,40.6
17K524,International High School at Prospect Heights,All Grades,2017-18,Poverty,Poverty,54381,5796,48585,89.3,103,29.9
17K524,International High School at Prospect Heights,All Grades,2016-17,ELL Status,ELL,58307,7059,51248,87.9,119,32.2
17K524,International High School at Prospect Heights,All Grades,2016-17,ELL Status,Not ELL,7543,623,6920,91.7,12,25.5
17K524,International High School at Prospect Heights,All Grades,2017-18,ELL Status,ELL,54573,6383,48190,88.3,114,32.7
17K524,International High School at Prospect Heights,All Grades,2017-18,ELL Status,Not ELL,10628,926,9702,91.3,17,26.2
24Q264,Academy of Finance and Enterprise,All Grades,2016-17,All Students,All Students,91685,6358,85327,93.1,135,23.6
